"id","id_raw","isbn","isbn_raw","book_title","book_title_raw","book_author","book_author_raw","year_of_publication","year_of_publication_raw","publisher","publisher_raw","image_url_s","image_url_s_raw","image_url_m","image_url_m_raw","image_url_l","image_url_l_raw","pais_raw","pais","cidades","cidades_raw","livros___cidades_id","livros___cidades___params","local_da_publicacao_raw","local_da_publicacao"
"179","179","3257207522","3257207522","Der K?¶nig in Gelb.","Der K?¶nig in Gelb.","Raymond Chandler","Raymond Chandler","1980","1980","Diogenes Verlag","Diogenes Verlag","http://images.amazon.com/images/P/3257207522.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257207522.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257207522.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257207522.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257207522.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3257207522.01.LZZZZZZZ.jpg","","","","[]","",""
"180","180","3257208626","3257208626","Fahrenheit 451","Fahrenheit 451","Ray Bradbury","Ray Bradbury","1994","1994","Distribooks Inc","Distribooks Inc","http://images.amazon.com/images/P/3257208626.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257208626.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257208626.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257208626.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257208626.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3257208626.01.LZZZZZZZ.jpg","","","","[]","",""
"181","181","3257208634","3257208634","Die Mars- Chroniken. Roman in Erz?¤hlungen.","Die Mars- Chroniken. Roman in Erz?¤hlungen.","Ray Bradbury","Ray Bradbury","1981","1981","Diogenes Verlag","Diogenes Verlag","http://images.amazon.com/images/P/3257208634.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257208634.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257208634.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257208634.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257208634.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3257208634.01.LZZZZZZZ.jpg","","","","[]","",""
"182","182","3257208669","3257208669","Das B?¶se kommt auf leisen Sohlen.","Das B?¶se kommt auf leisen Sohlen.","Ray Bradbury","Ray Bradbury","2003","2003","Diogenes","Diogenes","http://images.amazon.com/images/P/3257208669.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257208669.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257208669.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257208669.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257208669.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3257208669.01.LZZZZZZZ.jpg","","","","[]","",""
"183","183","3257210450","3257210450","L?¶wenzahnwein. Roman.","L?¶wenzahnwein. Roman.","Ray Bradbury","Ray Bradbury","1999","1999","Diogenes Verlag","Diogenes Verlag","http://images.amazon.com/images/P/3257210450.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257210450.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257210450.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257210450.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257210450.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3257210450.01.LZZZZZZZ.jpg","","","","[]","",""
"184","184","3257212054","3257212054","Das Kind von morgen. Erz?¤hlungen.","Das Kind von morgen. Erz?¤hlungen.","Ray Bradbury","Ray Bradbury","2000","2000","Diogenes Verlag","Diogenes Verlag","http://images.amazon.com/images/P/3257212054.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257212054.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257212054.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257212054.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257212054.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3257212054.01.LZZZZZZZ.jpg","","","","[]","",""
"185","185","3257212429","3257212429","Die Mechanismen der Freude. Erz?¤hlungen.","Die Mechanismen der Freude. Erz?¤hlungen.","Ray Bradbury","Ray Bradbury","2000","2000","Diogenes Verlag","Diogenes Verlag","http://images.amazon.com/images/P/3257212429.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257212429.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257212429.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257212429.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257212429.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3257212429.01.LZZZZZZZ.jpg","","","","[]","",""
"186","186","3257214154","3257214154","Familientreffen. Erz?¤hlungen.","Familientreffen. Erz?¤hlungen.","Ray Bradbury","Ray Bradbury","2000","2000","Diogenes Verlag","Diogenes Verlag","http://images.amazon.com/images/P/3257214154.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257214154.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257214154.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257214154.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257214154.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3257214154.01.LZZZZZZZ.jpg","","","","[]","",""
"187","187","3257216416","3257216416","Der Tod kommt schnell in Mexico. Erz?¤hlungen.","Der Tod kommt schnell in Mexico. Erz?¤hlungen.","Ray Bradbury","Ray Bradbury","1988","1988","Diogenes Verlag","Diogenes Verlag","http://images.amazon.com/images/P/3257216416.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257216416.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257216416.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257216416.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257216416.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3257216416.01.LZZZZZZZ.jpg","","","","[]","",""
"188","188","3257233051","3257233051","Veronika Deschliesst Zu Sterben / Vernika Decides to Die","Veronika Deschliesst Zu Sterben / Vernika Decides to Die","Paolo Coelho","Paolo Coelho","2002","2002","Distribooks","Distribooks","http://images.amazon.com/images/P/3257233051.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257233051.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257233051.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257233051.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257233051.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3257233051.01.LZZZZZZZ.jpg","","","","[]","",""
"189","189","342311360X","342311360X","Die Liebe in Den Zelten","Die Liebe in Den Zelten","Gabriel Garcia Marquez","Gabriel Garcia Marquez","0","0","Deutscher Taschenbuch Verlag (DTV)","Deutscher Taschenbuch Verlag (DTV)","http://images.amazon.com/images/P/342311360X.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/342311360X.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/342311360X.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/342311360X.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/342311360X.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/342311360X.01.LZZZZZZZ.jpg","","","","[]","",""
"190","190","3423116714","3423116714","Die Klone der Joanna May. Roman.","Die Klone der Joanna May. Roman.","Fay Weldon","Fay Weldon","1993","1993","Dtv","Dtv","http://images.amazon.com/images/P/3423116714.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3423116714.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3423116714.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3423116714.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3423116714.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3423116714.01.LZZZZZZZ.jpg","","","","[]","",""
"191","191","3423241489","3423241489","Ist mein Hintern wirklich so dick? Tagebuch einer empfindsamen Frau.","Ist mein Hintern wirklich so dick? Tagebuch einer empfindsamen Frau.","Arabella Weir","Arabella Weir","1998","1998","Dtv","Dtv","http://images.amazon.com/images/P/3423241489.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3423241489.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3423241489.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3423241489.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3423241489.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3423241489.01.LZZZZZZZ.jpg","","","","[]","",""
"192","192","3426605686","3426605686","Haifischfrauen.","Haifischfrauen.","Kiana Davenport","Kiana Davenport","1996","1996","Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp","Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp","Co.","Co.","http://images.amazon.com/images/P/3426605686.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3426605686.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3426605686.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3426605686.01.MZZZZZZZ.jpg","","","","[]","",""
"193","193","3453212150","3453212150","Die Cappuccino- Jahre. Aus dem Tagebuch des Adrian Mole.","Die Cappuccino- Jahre. Aus dem Tagebuch des Adrian Mole.","Sue Townsend","Sue Townsend","2002","2002","Heyne","Heyne","http://images.amazon.com/images/P/3453212150.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3453212150.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3453212150.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3453212150.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3453212150.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3453212150.01.LZZZZZZZ.jpg","","","","[]","",""
"194","194","3462021095","3462021095","Schwarzer Tee mit drei Stück Zucker","Schwarzer Tee mit drei Stück Zucker","Renan Demirkan","Renan Demirkan","1991","1991","Kiepenheuer &amp","Kiepenheuer &amp","Witsch","Witsch","http://images.amazon.com/images/P/3462021095.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3462021095.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3462021095.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3462021095.01.MZZZZZZZ.jpg","","","","[]","",""
"195","195","3492045642","3492045642","Quersch?¼sse - Downsize This!","Quersch?¼sse - Downsize This!","Michael Moore","Michael Moore","2003","2003","Piper","Piper","http://images.amazon.com/images/P/3492045642.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3492045642.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3492045642.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3492045642.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3492045642.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3492045642.01.LZZZZZZZ.jpg","","","","[]","",""
"196","196","3498020862","3498020862","Die Korrekturen.","Die Korrekturen.","Jonathan Franzen","Jonathan Franzen","2002","2002","Rowohlt, Reinbek","Rowohlt, Reinbek","http://images.amazon.com/images/P/3498020862.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3498020862.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3498020862.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3498020862.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3498020862.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3498020862.01.LZZZZZZZ.jpg","","","","[]","",""
"197","197","3499110695","3499110695","Neun Erz?¤hlungen.","Neun Erz?¤hlungen.","Jerome D. Salinger","Jerome D. Salinger","1968","1968","Rowohlt Tb.","Rowohlt Tb.","http://images.amazon.com/images/P/3499110695.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3499110695.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3499110695.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3499110695.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3499110695.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3499110695.01.LZZZZZZZ.jpg","","","","[]","",""
"198","198","3499151502","3499151502","Hebt den Dachbalken hoch, Zimmerleute / Seymour wird vorgestellt.","Hebt den Dachbalken hoch, Zimmerleute / Seymour wird vorgestellt.","Jerome D. Salinger","Jerome D. Salinger","1998","1998","Rowohlt Tb.","Rowohlt Tb.","http://images.amazon.com/images/P/3499151502.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3499151502.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3499151502.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3499151502.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3499151502.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3499151502.01.LZZZZZZZ.jpg","","","","[]","",""
"199","199","3518111000","3518111000","Ulysses (??bersetzg. Wollschl?¤ger). ( Neue Folge, 100).","Ulysses (??bersetzg. Wollschl?¤ger). ( Neue Folge, 100).","James Joyce","James Joyce","1981","1981","Suhrkamp","Suhrkamp","http://images.amazon.com/images/P/3518111000.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3518111000.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3518111000.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3518111000.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3518111000.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3518111000.01.LZZZZZZZ.jpg","","","","[]","",""
"200","200","3548254268","3548254268","Eine ganz normale Aff?¤re.","Eine ganz normale Aff?¤re.","Joanna Trollope","Joanna Trollope","2002","2002","Ullstein Tb","Ullstein Tb","http://images.amazon.com/images/P/3548254268.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3548254268.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3548254268.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3548254268.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3548254268.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3548254268.01.LZZZZZZZ.jpg","","","","[]","",""
"201","201","3570300099","3570300099","Das Intimleben des Adrian Mole, 13 3/4 Jahre. cbt. ( Ab 14 J.).","Das Intimleben des Adrian Mole, 13 3/4 Jahre. cbt. ( Ab 14 J.).","Sue Townsend","Sue Townsend","2002","2002","Bertelsmann, M?¼nchen","Bertelsmann, M?¼nchen","http://images.amazon.com/images/P/3570300099.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3570300099.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3570300099.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3570300099.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3570300099.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3570300099.01.LZZZZZZZ.jpg","","","","[]","",""
"202","202","3596292646","3596292646","Das Buch der l?¤cherlichen Liebe.","Das Buch der l?¤cherlichen Liebe.","Milan Kundera","Milan Kundera","2000","2000","Fischer (Tb.), Frankfurt","Fischer (Tb.), Frankfurt","http://images.amazon.com/images/P/3596292646.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3596292646.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3596292646.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3596292646.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3596292646.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3596292646.01.LZZZZZZZ.jpg","","","","[]","",""
"203","203","0060977493","0060977493","The God of Small Things","The God of Small Things","Arundhati Roy","Arundhati Roy","1998","1998","Perennial","Perennial","http://images.amazon.com/images/P/0060977493.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0060977493.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0060977493.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0060977493.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0060977493.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0060977493.01.LZZZZZZZ.jpg","","","","[]","",""
"204","204","0312872682","0312872682","The James Dean Affair: A Neil Gulliver &amp","The James Dean Affair: A Neil Gulliver &amp","Stevie Marriner Novel","Stevie Marriner Novel","Robert S. Levinson","Robert S. Levinson","2000","2000","St Martins Pr","St Martins Pr","http://images.amazon.com/images/P/0312872682.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0312872682.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0312872682.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0312872682.01.MZZZZZZZ.jpg","","","","[]","",""
"205","205","0316602906","0316602906","The Big Bad Wolf: A Novel","The Big Bad Wolf: A Novel","James Patterson","James Patterson","2003","2003","Little, Brown","Little, Brown","http://images.amazon.com/images/P/0316602906.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0316602906.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0316602906.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0316602906.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0316602906.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0316602906.01.LZZZZZZZ.jpg","","","","[]","",""
"206","206","0316693006","0316693006","Four Blind Mice","Four Blind Mice","James Patterson","James Patterson","2002","2002","Little, Brown","Little, Brown","http://images.amazon.com/images/P/0316693006.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0316693006.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0316693006.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0316693006.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0316693006.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0316693006.01.LZZZZZZZ.jpg","","","","[]","",""
"207","207","0345311396","0345311396","Private Screening","Private Screening","Richard North Patterson","Richard North Patterson","1994","1994","Ballantine Books","Ballantine Books","http://images.amazon.com/images/P/0345311396.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0345311396.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0345311396.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0345311396.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0345311396.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0345311396.01.LZZZZZZZ.jpg","","","","[]","",""
"208","208","0345378490","0345378490","Congo","Congo","Michael Crichton","Michael Crichton","1995","1995","Ballantine Books","Ballantine Books","http://images.amazon.com/images/P/0345378490.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0345378490.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0345378490.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0345378490.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0345378490.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0345378490.01.LZZZZZZZ.jpg","","","","[]","",""
"209","209","0345404793","0345404793","Protect and Defend","Protect and Defend","Richard North Patterson","Richard North Patterson","2001","2001","Ballantine Books","Ballantine Books","http://images.amazon.com/images/P/0345404793.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0345404793.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0345404793.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0345404793.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0345404793.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0345404793.01.LZZZZZZZ.jpg","","","","[]","",""
